ID_Cliente,Target_Risco
104611,0
118241,0
121081,1
122155,0
108561,3
104906,0
101537,0
119367,3
119578,0
119464,0
104000,2
105521,0
110186,1
119510,3
116637,0
112451,2
116832,2
119398,1
121872,2
122081,2
107821,0
106147,1
123871,2
108696,0
101521,0
122796,0
111797,0
103019,3
107605,0
114186,0
120260,0
124360,0
118645,0
110960,1
102201,0
104488,0
116326,3
117982,1
123711,1
108986,1
118551,0
102449,0
102403,0
122737,0
103135,1
100007,0
123134,1
114796,0
113253,0
124304,1
109644,0
117330,0
117443,1
121558,2
109507,1
123513,0
115459,1
107087,0
109767,0
105245,0
114024,1
100283,0
117304,1
124482,0
106162,0
114808,0
114331,2
114128,0
102372,0
116835,0
109102,0
114161,0
101136,0
123257,0
124651,1
117959,0
122534,0
102682,0
121845,2
101795,0
110527,1
110228,1
120590,1
124140,1
115261,0
101548,0
107829,0
118454,0
110137,0
115783,0
116416,0
116156,1
100054,0
107244,1
120620,1
117599,0
121706,0
105943,0
123770,0
119728,0
123505,0
117315,2
103971,2
111418,1
113568,0
111985,2
118368,0
113358,3
109357,0
121567,0
119366,1
117503,0
112331,0
102541,0
111651,0
109729,2
109952,0
107058,0
109637,3
106023,0
113158,0
112086,0
121442,2
105432,1
116412,2
120523,1
122303,0
105278,2
112358,1
104057,2
117698,0
108683,0
119223,0
105123,3
112769,0
118441,1
108285,1
102857,0
103292,2
104120,0
115908,1
113883,1
108075,0
118580,1
115963,2
123755,0
107838,0
109384,0
119846,3
121911,0
101152,1
118688,1
100698,2
101993,0
115452,1
105416,0
112288,0
115202,0
111946,0
119358,0
113391,1
101227,1
120825,0
107125,1
116332,0
115917,0
100389,0
111912,1
106807,0
101745,1
105410,1
111431,1
103792,0
113736,0
104138,0
120034,1
104476,1
117020,0
109429,0
115904,1
111935,1
101814,3
122756,0
111602,0
122197,1
112350,1
120350,2
104402,1
113905,0
109632,0
117274,1
121217,1
118228,2
123969,0
105955,0
120037,3
106957,2
105549,2
112477,0
121710,3
100493,0
103494,0
118522,3
102160,2
118822,3
123922,2
100483,0
105581,0
103041,0
115444,0
102161,0
109812,0
104239,1
110073,2
116124,0
113668,0
112167,1
107342,0
102970,0
122862,2
108057,2
109240,1
118508,0
103793,3
122007,2
118849,2
123166,1
112369,0
120401,2
120120,0
117741,0
114370,0
120135,1
110765,0
103125,0
114060,1
113206,0
110458,1
108091,0
101569,3
100827,0
119804,0
121453,2
115787,2
115529,0
115513,0
113400,0
112239,2
116044,2
116232,0
113994,0
101447,2
117405,2
117087,0
101472,3
109833,1
112439,0
121843,0
115692,1
119082,0
111741,1
123018,0
103374,0
120811,0
124113,0
120314,1
114800,0
123185,3
121243,3
112326,2
102209,3
117043,0
112600,1
107944,0
122706,3
104840,0
119453,3
120180,0
114604,0
107902,1
103468,0
101249,1
117145,0
100578,0
109821,0
105253,0
117252,1
110270,0
107091,2
122268,0
106868,2
116245,2
123961,0
105384,1
114077,0
104310,2
111048,1
118118,2
104146,0
115698,1
117697,2
112267,0
110575,2
124914,3
112780,2
112154,0
109968,0
123554,0
124267,0
123952,0
124931,1
124021,3
108765,1
111465,0
110819,0
100664,1
108817,0
102128,0
121363,2
116305,0
121707,0
116194,1
105352,1
118504,0
107649,1
113652,0
103901,2
119295,0
114457,2
119530,0
105952,1
118374,2
115422,0
120276,0
121598,0
124161,0
114817,0
110155,1
104594,0
123438,0
113228,1
122486,1
120622,3
113692,1
114941,0
124434,0
117281,3
108551,1
105914,0
123487,0
104453,1
123792,2
100949,1
107166,3
105421,1
122132,1
103271,2
107716,0
104764,0
100499,0
124258,1
103794,0
108038,3
107987,1
100872,0
119117,2
112994,1
111745,2
109625,0
117244,0
118051,0
121652,3
109354,1
113771,0
115955,3
106181,0
100784,0
105746,0
119622,0
101157,0
124322,0
103982,0
101465,2
124949,2
115727,2
107022,2
114585,1
101847,0
108383,0
101591,1
103599,0
119988,2
124884,1
108848,0
116001,0
104325,0
108302,0
116753,0
104148,0
109405,0
100467,0
113096,1
118785,2
102971,1
105795,0
107349,0
123702,2
114783,2
102021,1
124015,0
124916,1
114163,2
109597,0
116114,0
103525,0
115114,0
118999,0
101149,1
104946,2
121365,0
112389,0
123150,0
123739,0
104608,0
103518,0
110252,3
112895,2
115520,2
105080,3
120903,3
105244,0
105096,2
105841,0
123353,2
119073,0
119807,0
118934,0
101287,1
114715,0
116147,3
123464,2
106054,0
112051,0
124297,1
114923,0
119645,1
119376,2
117867,0
102952,0
119403,0
103235,2
122354,0
108071,0
102893,0
111088,0
118476,0
122903,0
117088,0
116427,1
120338,3
108938,2
116780,0
124210,0
105643,0
110208,0
119245,1
122388,0
118396,1
118601,1
106380,0
103620,0
106547,0
105501,1
113646,2
117290,2
119350,0
106479,0
115978,2
108527,0
101879,1
105828,0
117826,1
101784,0
106396,0
123663,0
121569,0
102548,1
112159,0
119263,0
111899,0
100156,2
106097,0
118020,0
111059,1
100023,0
112617,0
102353,0
103301,2
103202,0
106867,0
114328,2
102603,0
119023,3
124075,2
123535,1
112029,0
101300,2
108858,0
118572,0
119958,0
108744,0
102945,1
112754,1
116696,0
119738,2
124349,1
113060,0
109817,0
106878,0
109955,1
112411,0
118950,0
101170,3
109601,0
108159,2
120119,0
110949,0
112145,0
111517,0
109020,0
124294,0
114856,0
107609,0
111312,1
120477,0
108752,2
121722,0
113124,0
114251,0
111764,1
101221,0
123240,2
107936,0
106861,0
113453,0
121800,2
119049,1
114377,0
108222,0
117655,1
118568,0
120133,0
102691,0
110688,0
123541,2
115777,0
119414,0
120171,0
106105,0
100409,1
107844,0
114956,0
123708,3
111401,0
105000,0
104558,1
104791,1
118741,1
104581,2
115451,1
103409,3
105471,1
114810,3
117870,0
102568,1
118093,1
120081,0
109483,2
115930,0
111372,1
106295,1
121534,1
102202,1
122047,0
109612,0
109947,3
116516,0
124408,0
113265,1
104754,0
111476,0
108563,2
103867,0
119123,0
119688,0
104014,0
100272,0
116165,0
116704,0
102539,0
120742,3
108711,2
114234,0
113898,2
116769,2
117874,2
124119,0
117656,0
121305,2
102633,3
115846,2
120926,2
104076,3
108590,2
120089,1
121070,1
123082,3
102703,0
122256,2
111683,0
124205,0
118409,3
111086,0
112385,0
123430,0
123478,0
111310,1
122773,0
116066,0
103369,1
100759,0
106053,0
116598,0
122641,0
116957,3
114466,1
120016,2
123425,0
106940,0
102505,3
108520,1
120674,2
114786,0
121561,0
108161,0
113369,1
118394,0
110645,0
100399,3
102248,0
112950,0
109190,0
101716,0
116777,0
108255,2
114441,2
111334,1
101154,0
105008,0
104218,0
102858,0
118440,0
119621,2
104468,0
121943,3
102040,3
123326,0
110619,2
124788,0
105010,0
123768,1
105816,1
111140,0
109728,0
106976,0
106550,1
123626,1
111269,1
121998,0
124065,0
105202,0
113685,0
113273,0
113703,1
113961,1
121394,1
104857,1
119663,1
108021,0
119362,1
113781,1
106634,0
117191,3
109504,3
121304,0
108410,0
104730,1
119491,3
106585,1
109641,0
122503,2
112672,0
100506,2
101499,0
114798,3
102696,1
116796,0
118685,1
124961,1
110705,3
101576,0
123530,0
120063,0
110985,3
120115,0
104246,0
123160,0
119689,2
122099,0
117197,0
116087,0
119106,0
108197,1
117099,0
123202,0
100246,0
101321,0
104624,0
101972,0
110326,0
119136,2
115716,0
120610,0
122418,2
103116,1
111545,0
112383,3
124060,1
107123,0
112713,0
118553,1
112589,3
117645,1
116585,3
113426,0
105054,0
107436,0
124551,0
117231,0
124799,0
117477,0
107063,0
113711,0
120761,0
101848,0
123707,0
101595,0
118217,1
112801,0
115123,1
105922,2
105916,2
109626,0
122369,0
107592,0
121556,0
101912,0
101699,0
104265,0
112226,2
121487,1
113441,0
107200,0
113052,2
106478,2
120172,0
107603,1
102451,0
119682,0
119377,3
121232,3
110722,0
113937,0
124757,0
120489,3
105431,0
115012,1
121742,1
111440,1
113949,1
122811,1
108553,0
107115,1
119293,0
124117,1
118126,0
119449,1
112649,0
115089,0
103355,3
109921,0
112620,1
106411,1
112286,1
118916,2
121602,1
106595,0
100390,2
105671,3
116671,2
112761,2
118213,0
117217,2
123703,2
118827,0
102215,1
108864,1
111285,0
100978,1
101347,0
103713,1
119794,2
124237,1
109813,0
122820,2
102564,3
116827,2
112746,2
119582,0
124091,2
101453,1
115165,0
117097,0
107951,0
101183,2
119874,2
117408,1
102925,0
113829,2
101275,0
109595,1
114902,3
118856,1
103810,0
102868,0
124268,0
100929,0
104050,0
109220,0
105813,0
103840,3
101635,0
111769,2
114087,1
101048,3
115229,2
109869,0
117074,1
108136,0
124587,3
110750,0
103127,0
107082,0
118739,0
122440,2
117187,1
101124,0
100337,0
109727,0
122828,2
121033,0
112215,2
111182,2
103553,1
110257,0
119065,0
109158,2
100953,2
121524,0
100600,2
102469,2
113986,1
119254,0
118274,0
121352,0
104627,0
116123,2
100346,0
105107,1
107846,0
108423,3
121805,3
123783,0
108686,2
102236,0
104439,2
102420,0
100767,1
103842,0
116306,1
110770,0
123988,0
109588,1
111390,0
122459,1
115537,3
101470,0
124699,0
109610,1
112689,2
109154,1
115798,0
108807,1
101086,0
115739,1
114638,1
121673,1
100856,0
106285,3
124976,0
111366,0
103423,0
112800,2
124382,1
110978,1
118238,1
121240,0
100560,0
112907,0
114679,0
106577,1
111013,0
120074,0
123222,0
101553,0
101740,0
104805,3
121097,1
104993,1
117823,1
102635,0
100653,0
119199,0
102782,0
109008,0
116081,0
111722,0
118772,0
108552,2
124685,2
115143,3
108146,0
115655,0
118912,0
120841,0
122243,1
108334,1
106332,0
115804,0
109123,1
116248,1
113160,0
111459,2
103195,0
107042,1
109885,0
103455,1
120582,0
106945,1
107305,0
109621,2
121421,2
110982,0
124610,0
118876,2
105958,0
100640,1
106839,0
118673,2
103586,2
119839,1
101034,0
110610,2
122171,1
104324,0
120144,0
102953,0
108923,0
122203,0
104714,0
103521,2
110309,0
118399,1
106495,1
101725,0
104254,0
104981,1
119549,1
124073,2
107973,0
114256,1
101113,0
120788,0
111588,0
118296,0
113989,1
112850,0
103221,2
115508,1
122513,1
102536,0
106876,0
109974,0
110311,0
105197,0
116880,0
103104,2
108757,0
106476,2
110058,0
115880,0
113925,0
107969,1
113527,2
103944,0
118998,1
106506,0
101736,0
118745,0
100258,1
117641,0
114830,0
110449,2
115524,0
109391,2
124324,2
114153,0
100670,0
101873,0
112653,1
122298,1
121141,0
115521,1
115882,0
106655,1
111971,1
100545,2
115685,2
121164,2
106784,0
112799,0
106745,0
116127,2
115635,1
117521,0
114339,2
114631,0
100165,0
107559,2
110194,0
120257,0
116279,2
111413,2
119533,1
113553,0
113499,3
112842,0
120349,1
109927,1
100043,2
115335,0
119196,0
102240,0
108769,1
123647,0
103287,2
108201,0
109333,0
102916,2
111351,3
111443,0
122116,1
113179,2
117678,0
111232,1
112577,2
122514,1
108043,0
106244,0
102677,0
105917,1
106549,3
103670,0
123284,1
117884,0
108974,0
105557,2
107556,0
121415,0
111301,1
123923,1
123840,0
107806,0
112983,0
104932,0
123854,2
114934,0
121830,0
109985,3
102000,0
124368,0
106915,0
115603,0
102729,0
116405,0
101394,1
108725,2
113356,1
118430,0
105863,1
106844,2
124882,0
115049,3
103025,2
122938,0
102805,2
112225,2
105680,2
113515,2
106686,0
108898,0
123101,0
116475,0
118780,1
112899,0
122867,0
123463,0
111091,0
121255,0
111348,0
114513,0
105140,0
109580,2
100668,0
110238,3
110393,0
100986,2
110167,0
120738,3
118086,1
102457,0
117153,1
100889,1
100864,1
112073,1
108290,1
112351,0
112198,2
124560,0
118468,2
120196,0
120752,1
121497,0
113648,1
120009,0
122538,0
103020,3
104281,1
105697,1
104071,0
105893,3
117296,0
114244,0
109558,1
109582,0
106180,2
104780,0
106299,0
118416,2
103033,0
113296,3
122226,0
102638,0
111417,0
110051,0
117755,0
116557,2
115081,0
107755,2
123285,2
123808,0
122895,0
114778,0
109791,2
107397,0
100243,0
114738,0
124734,0
107761,0
118898,1
101417,3
101964,2
104449,2
117898,1
108101,0
120210,1
120586,3
109009,0
118697,2
109375,0
108370,2
108441,0
110519,1
123029,1
112056,1
114089,0
111207,0
109749,0
117958,0
118630,0
100145,0
113327,2
117233,0
106358,1
122745,3
120396,0
116826,1
121864,1
117429,3
109506,0
106322,2
111292,1
101076,0
123067,1
105470,0
117435,2
122978,0
120517,0
103539,0
118208,2
118729,1
102991,1
112509,0
113702,0
101159,0
107288,0
112027,2
103244,0
119051,2
119267,0
101622,0
108607,0
115063,0
124296,0
118910,0
102830,1
123477,1
118089,0
119507,0
106815,0
113867,2
116690,2
104419,2
113745,0
101398,2
117502,0
103828,0
110570,0
108260,1
120006,0
124607,0
103353,2
116228,1
106604,1
117603,0
118621,0
116860,0
105369,0
101375,0
111896,0
100121,0
104412,1
117932,0
103995,1
122442,0
121639,1
106508,0
107919,1
119841,1
117294,1
120193,0
101025,0
114101,0
123117,0
114851,0
121263,1
117068,0
115545,1
101824,2
118993,0
100249,3
123886,0
100388,2
117048,0
123105,0
106910,0
120320,2
110130,1
112306,2
121120,0
116816,0
101593,2
120863,0
123190,0
120031,2
106504,0
121779,0
113805,0
103396,0
107320,1
114420,1
102431,2
101420,0
110141,0
102596,0
118186,1
101062,3
103945,3
116390,1
107698,0
107966,2
114038,1
102850,0
111672,0
120466,0
119683,3
123588,2
120323,0
103142,2
124625,3
101304,0
111238,0
107353,0
114165,0
103939,3
116972,1
111527,0
109698,0
100822,1
101038,0
119040,0
109237,0
120423,0
102329,0
104701,0
116719,0
122515,1
114133,2
108733,0
119322,2
118930,0
108970,0
118926,0
110065,0
124989,0
100038,1
108337,0
123236,0
119478,1
120616,2
117234,0
121899,0
104644,0
123589,0
103977,0
100173,1
118442,2
117771,0
116742,0
100192,2
116062,0
107520,0
121136,2
116544,0
118979,0
110541,0
120578,2
112738,2
116670,0
100720,2
103177,2
120870,2
119465,0
118734,2
108251,1
113972,2
101834,3
104974,0
103836,3
121531,0
114834,1
105062,0
122633,1
120271,0
123026,0
111876,2
115704,0
108746,1
110681,0
107080,0
107488,0
109155,0
110490,0
119955,0
115833,0
122102,2
104103,0
102609,1
110885,3
122617,0
118131,0
124301,0
110240,1
100738,1
115238,2
114303,0
124043,0
115336,0
109807,0
107658,2
115184,0
100046,2
114988,2
102048,0
104404,0
111523,0
104285,0
110391,1
103391,1
114511,0
100850,0
121885,1
110050,0
118229,0
108023,1
114886,0
117732,1
112968,0
111212,0
105875,0
100005,2
124041,1
120073,0
112244,0
100231,0
124023,0
113719,0
110135,2
113331,2
107526,0
115921,0
113542,0
115770,1
111980,0
114338,0
114660,1
118708,2
112928,0
110494,0
111180,0
116355,0
122882,0
109761,0
121718,0
114920,2
102418,2
103186,0
121272,3
105491,1
114839,2
105315,3
120459,0
111697,1
122546,0
103037,0
108185,0
109292,3
121936,2
102990,1
110986,1
120666,0
105894,0
119520,2
101329,0
102446,0
100003,1
100284,0
108735,1
104040,3
105147,0
118347,0
112112,0
116069,2
101322,0
120955,0
106831,2
123537,2
123560,0
105194,0
102018,3
114176,0
110977,2
106748,0
111933,2
119331,2
122966,0
103717,0
122229,0
121614,1
110928,1
119774,0
102780,0
101360,0
103905,3
116784,0
107745,1
121977,0
118783,3
104279,1
108124,1
108813,0
112705,1
123772,0
112241,0
121427,0
122498,2
105579,0
106832,2
122563,1
102919,0
107191,1
116153,2
115453,0
100755,1
118247,1
118681,3
109814,0
110649,2
117137,0
107134,3
122019,1
124315,0
100171,0
112696,1
112238,1
112337,0
115473,1
117471,0
113139,1
101041,0
106768,0
119956,1
106400,2
119408,0
113739,0
102274,0
109453,3
113526,1
112367,2
109076,2
113798,0
110740,2
113544,0
121052,0
121888,0
112775,1
100197,0
113540,0
109858,1
104203,3
105759,0
117648,0
113364,2
106648,0
113715,3
103778,0
111740,1
114464,2
101011,0
118576,1
106237,0
119894,0
119768,0
108895,0
105556,0
120052,2
105707,0
106516,0
104051,0
106816,2
101705,0
117017,1
105685,3
120068,0
121088,1
105559,0
121099,0
106558,0
102965,3
100793,1
104021,1
118902,0
105960,0
108555,0
123937,2
103920,1
112770,1
113507,0
114569,2
110335,1
109488,0
119035,0
113381,0
110987,1
117509,1
116757,1
113999,0
101831,0
111370,1
111347,0
121252,0
106812,0
116381,0
119844,1
119292,0
100936,0
112379,0
119044,0
124786,3
105436,3
100294,2
107861,1
111627,0
102877,1
114085,0
105186,2
112806,0
106350,1
123419,2
121971,0
110308,0
117945,1
101245,1
102654,0
123753,1
121104,0
102736,0
122794,3
113002,0
116718,0
110273,0
111281,1
116181,0
110783,1
108627,1
122931,0
101527,1
119178,0
101143,2
120600,2
108004,2
103548,0
103094,2
109684,2
103677,0
103638,0
102864,2
100707,1
122067,0
124866,0
105555,0
113916,0
119523,0
103511,1
108859,2
100282,1
124151,0
109105,0
109747,2
102110,0
101559,0
107929,2
110976,0
122339,1
106133,0
104099,0
124476,0
112482,2
115030,0
101914,0
117218,0
123420,1
115760,0
115138,0
100621,0
103519,1
110324,0
109763,0
109204,0
121865,0
109501,1
120638,1
108717,2
118843,0
103916,0
105402,1
117891,0
102875,0
118048,1
123795,2
107923,0
103380,1
106273,0
124992,0
109306,1
123911,0
121235,0
116715,1
109147,2
116691,0
100487,3
102030,0
111192,2
115461,2
100972,0
123351,3
110019,2
100724,1
109876,0
122123,2
101551,2
111885,0
103334,3
122434,0
113324,0
103006,2
103535,0
107028,1
111776,0
106904,0
108734,0
118704,0
118866,0
108874,1
120637,1
108316,0
103465,0
105702,2
108955,0
114061,2
117423,0
103662,2
124243,1
106759,0
119866,0
120218,1
106330,1
117005,1
122252,0
119325,0
106035,3
101082,1
108180,0
114359,0
123722,2
112717,0
107469,0
106887,0
123468,0
121660,3
116879,2
104571,2
115878,1
112512,1
103757,3
101614,2
121586,2
113041,0
109252,0
122961,0
104936,0
113528,0
111170,2
115956,0
117266,0
120548,1
108504,1
105418,2
120076,0
116404,2
104495,2
123496,2
102980,0
115843,0
102658,1
107508,0
123047,3
107876,0
105779,1
115682,1
110744,0
111145,0
124680,2
110583,0
113940,0
100510,3
115772,0
111906,0
117151,0
106617,3
101046,2
119755,1
110038,1
123957,0
110936,0
123549,0
118434,1
113193,0
123234,0
113111,0
120977,1
102922,1
105503,0
116493,1
115227,0
124011,0
124187,0
124307,0
117594,0
117665,1
107286,2
102454,1
110510,3
124777,0
102639,0
117438,2
122501,1
104819,2
102098,3
103534,0
123173,0
100448,0
115133,1
119114,0
102376,0
114189,3
101602,0
109680,0
109881,0
104427,1
100326,2
116492,1
114945,1
113723,2
102171,0
115581,0
104823,0
123053,1
123799,2
100532,0
109987,0
112313,0
122457,1
119928,0
123095,0
122657,0
103682,1
112394,3
117675,0
107019,0
122537,0
111689,0
109866,2
120107,0
121967,0
123977,0
121869,2
113651,0
117745,1
121572,3
110589,2
118733,0
114838,1
110526,0
106764,1
114196,3
110495,1
103890,3
104992,2
117617,0
107943,0
109007,0
123241,3
100741,0
124581,3
109603,0
107675,1
104189,2
100439,1
102132,2
121178,2
113554,0
111982,1
101894,0
115181,2
111457,2
113460,1
100996,0
106941,1
110607,1
115223,0
121674,0
103831,0
113607,0
109948,1
103238,2
124873,0
117457,1
113068,2
106973,0
104194,1
113588,2
113226,0
120699,0
114219,0
101148,0
113970,1
122120,0
110482,1
112747,0
121527,0
102460,0
120642,0
121946,0
114090,0
117787,0
116843,1
107103,1
120122,0
116314,0
105500,0
114211,1
110970,0
100150,1
112371,0
111596,2
108812,0
107456,0
118945,0
106454,1
124429,0
105935,0
117971,1
120887,0
111139,0
106469,0
122180,0
112655,2
106194,0
104972,1
114280,0
109256,0
109068,2
123857,0
107882,0
123384,2
102697,1
105099,2
108379,0
111352,1
108653,0
107580,3
124154,3
114197,0
112933,0
109839,0
116599,1
115951,0
100083,0
107266,0
118254,0
110689,0
106934,0
110965,0
113437,0
115172,0
104617,0
111690,1
120026,3
116121,2
113537,0
103917,0
121579,1
113644,0
124483,0
105502,0
106065,0
121015,1
124313,1
107709,0
120267,0
120778,0
117284,0
108617,0
121693,0
119429,1
119425,0
107614,0
100834,0
109172,0
118588,0
106927,0
117864,1
122347,3
101228,0
108698,0
104044,0
110336,0
106064,1
111956,2
120505,1
117414,1
118837,0
120603,0
120348,0
112854,2
111562,0
105372,1
115041,0
110973,0
102678,1
124046,0
100016,2
108743,0
111011,0
123904,0
104306,1
117478,1
107578,0
119932,0
106156,0
101469,1
121484,0
107464,0
107867,1
116385,0
106532,0
120886,0
114708,2
118381,0
107681,3
119840,1
122384,0
105734,3
124049,3
115059,1
104286,0
121403,0
105133,0
113252,3
106732,0
121437,0
117726,2
101028,0
122140,0
112006,0
112686,0
109182,0
119276,1
100075,2
102902,0
110279,0
117236,0
105111,0
120004,3
118651,0
120090,2
115720,0
101511,0
109071,0
119612,3
109745,0
113927,2
114570,0
115084,0
104998,0
123114,0
106540,2
104592,1
110789,0
106279,0
119673,1
113841,0
113246,1
124683,3
122048,0
118398,0
108857,1
117472,0
101351,1
102181,1
106466,0
107405,1
123378,1
108444,0
116173,1
105481,0
120626,2
114516,0
115076,0
120904,0
122024,0
102405,1
104502,1
108585,0
100857,2
109163,0
120451,0
108909,0
116498,1
101949,1
107835,2
114199,0
122037,2
104542,0
113360,0
117786,0
114096,2
106290,1
114528,1
111049,2
114498,0
108820,2
115155,0
115975,0
115807,2
110670,2
107427,0
103839,0
119598,2
107528,0
120719,0
103485,0
117346,0
107718,2
120215,2
111987,1
115031,0
122890,0
113019,2
106048,1
103070,0
122182,1
120286,1
102534,2
103822,0
102077,3
108141,2
113496,0
116348,0
118019,0
118090,1
109851,0
101054,3
104270,1
100704,0
124484,1
100948,0
114257,0
102874,0
123358,0
105844,0
103552,0
103477,1
103345,3
117838,3
118169,2
112551,3
109925,2
124050,0
113316,3
103319,0
115119,1
100944,2
115412,3
114901,0
120757,1
108235,0
115428,1
100256,3
110948,2
115366,0
117319,0
117733,1
102246,0
112891,1
102938,0
101999,1
113346,0
119277,1
109903,0
106388,1
121522,0
117273,2
107261,0
108958,0
116863,0
106777,0
101294,1
124879,2
117731,0
118336,0
116030,1
117096,0
118122,1
107622,0
116192,0
120083,0
112069,2
112455,1
122741,3
115393,0
116645,0
103343,3
124533,0
121973,0
121976,0
105530,1
120268,0
122224,0
104723,1
107955,2
111389,3
101495,2
117887,0
109642,3
118340,0
108838,1
115491,2
122915,0
120888,0
110379,0
121021,0
115570,1
105625,0
117708,0
121728,1
121723,0
118356,0
116480,0
108030,0
104569,0
101130,1
110567,1
112558,0
119363,1
114845,0
106024,0
104491,0
117062,1
123054,2
118724,2
115750,1
116807,2
102165,0
120570,1
124475,0
105601,0
111556,1
104812,2
117483,0
109296,1
121697,1
104615,2
123686,0
116020,1
122010,0
100615,0
102813,2
105188,2
123815,1
111122,2
118811,1
103315,3
123720,1
121836,3
121003,2
110473,2
105963,0
113150,0
119832,0
116315,0
112938,0
102794,0
122357,0
120161,0
106849,0
109327,2
106684,0
106676,0
106696,3
104826,0
122964,1
117497,2
119119,0
109118,1
108278,1
117704,1
119739,0
113236,0
109730,0
100497,0
116304,0
105994,1
116423,1
116394,0
124149,0
101282,0
120593,0
124928,0
119607,1
101071,1
118265,1
117886,0
114461,1
110802,1
119286,1
112400,1
108476,0
103430,0
103321,0
115072,0
120428,0
110285,1
112443,0
108912,2
107234,2
112434,0
104869,2
120152,0
124920,0
117365,1
112053,0
103322,1
119003,1
119701,1
107732,1
122424,0
122637,0
112151,1
104949,2
112929,0
117890,0
114403,2
101160,2
119909,3
108723,1
119764,2
123837,0
104130,1
117685,0
106462,0
124467,0
123781,0
111165,2
104595,1
120256,0
123426,0
121500,0
110946,0
121313,0
112682,0
105696,1
118863,0
108580,1
100300,0
121145,0
113393,0
108519,0
111009,1
105537,1
115177,1
110028,2
120572,2
124801,0
119012,2
108549,0
106457,0
118583,1
100630,0
117256,0
122984,3
111823,0
114469,0
114067,3
119497,2
113963,0
115573,2
101162,0
112916,0
107952,2
118957,1
116565,1
108464,2
118105,0
124293,2
119776,1
113906,3
116760,0
122446,0
112172,1
124261,0
114598,0
116683,1
124013,1
107329,1
116025,0
110384,0
112622,0
116915,0
121909,0
103970,2
107127,1
111039,2
107113,0
123898,0
102560,0
104628,0
121432,1
116486,0
108031,0
102606,3
102738,0
102721,2
118955,0
100217,0
106467,0
124255,1
120958,0
119143,0
110415,3
116055,0
108113,0
111951,0
105631,0
113283,1
118855,3
105580,0
107146,3
120949,0
107532,0
120896,0
105275,0
118200,0
105322,0
112111,0
101093,0
110068,0
124445,0
102549,2
121959,0
101423,0
111464,3
111427,0
112292,0
120036,2
109560,0
109185,0
124822,0
112507,0
107282,1
110322,0
118830,0
109718,0
108636,0
123564,0
123941,2
113238,0
123959,0
124265,3
121592,2
119615,0
116441,0
100484,2
116444,0
109412,2
113484,0
105319,0
111771,0
116042,1
103484,3
101077,0
111367,0
105687,2
120946,0
115607,2
117994,2
106566,3
120848,1
102029,1
101192,1
124594,1
124730,0
110816,1
118063,0
108516,0
101012,0
115861,0
118190,0
122190,1
122986,0
116749,1
104550,1
114720,2
105482,0
124899,0
123989,0
113504,0
108786,0
121607,0
123231,0
103996,0
116588,1
117537,0
124133,0
120051,0
116342,3
109146,0
101575,0
121194,1
115210,0
123085,1
120182,2
102681,3
109201,2
122695,2
112664,3
118501,2
101564,3
102200,0
102378,0
111174,0
102508,0
111193,0
104708,2
114360,3
118027,2
121752,0
107680,2
108137,2
100611,3
108827,1
122734,0
113135,0
108764,0
124906,0
119695,0
100202,0
117260,1
110209,0
103850,2
123621,0
110900,0
105633,0
123640,0
115414,1
100788,2
101068,0
100917,0
123611,2
112408,0
109676,0
103561,0
107373,0
114729,0
123116,0
108461,0
121596,0
118533,0
116472,1
102590,0
114554,0
118103,0
114104,1
113806,0
122174,0
102921,2
101696,1
108708,2
121410,1
107729,0
104446,0
105527,1
118480,0
106721,0
103154,1
124704,0
120281,0
102402,1
118314,1
115811,1
107402,2
101979,1
108751,0
107816,0
122002,0
114205,2
107020,0
101982,0
101155,1
102972,0
119714,0
122365,1
100374,0
117046,0
114004,3
111610,0
100236,0
104872,2
111171,0
104460,0
115773,3
116551,2
115005,1
105939,1
101951,0
113825,0
110807,0
124988,0
105519,2
102895,0
109674,2
108518,0
118422,0
105128,1
115533,1
121452,2
118359,1
108684,0
100636,0
106069,1
113290,0
115028,0
119187,0
121349,0
121147,1
113680,0
120266,0
123061,1
122686,0
120265,0
116329,0
116095,3
115583,0
107268,0
110289,0
122755,0
117258,3
110623,0
102650,3
104596,2
108890,1
110746,1
105105,0
116933,0
124320,2
120716,0
113373,1
110766,2
120735,3
114330,1
110276,0
104861,1
104154,0
119221,2
115625,0
112008,2
108456,1
117032,0
124870,1
104335,1
109854,0
106112,1
123788,0
104693,2
100316,1
107837,0
100069,0
101343,0
124774,0
111376,1
102285,0
110718,0
116841,2
114979,0
121499,0
109894,0
119875,1
119466,0
105651,0
106166,0
105095,0
105343,1
103989,0
124215,1
122908,1
102566,0
114305,2
116089,3
105775,0
119009,3
105339,2
105787,0
101019,0
116415,1
124162,0
114775,0
122833,0
103173,3
112648,1
117196,1
107461,0
104283,0
103182,0
110658,2
117489,0
107336,0
100436,1
107501,0
122494,1
124262,0
106564,0
100537,2
113396,1
101755,0
102119,1
118444,1
109242,0
102914,0
119086,0
101368,1
112503,0
103175,0
101459,2
123509,3
111662,0
118406,1
116281,0
118895,2
124170,2
101303,2
111922,0
106991,0
105641,0
112828,2
111940,1
102521,0
104933,0
103705,0
118500,2
103144,0
121530,0
116859,1
102039,1
109996,0
108538,2
100191,0
121848,2
107104,1
117401,1
118874,2
104473,2
120686,3
108267,0
118740,0
110196,0
106608,0
102338,0
101665,0
123782,0
113021,0
102015,3
121168,0
114222,1
122025,0
104575,3
108657,0
